Price,Property Type,Number Of Bedrooms,Number Of Bathrooms,Area,Location
"720,000 SAR",Villa,7,5,227 sqm,"Khub Ath Thanyan, Bariduh, Al Qassim"
"600,000 SAR",Apartment,5,3,161 sqm,"Al Muhammadiyah, Makah Almukaramuh, Makkah Al Mukarramah"
"900,000 SAR",Full Floor,6,3,312 sqm,"Ar Riyadh, Jeddah, Makkah Al Mukarramah"
"1,050,000 SAR",Apartment,4,3,153 sqm,"An Nahdah, Jeddah, Makkah Al Mukarramah"
"2,000,000 SAR",Villa,7+,7+,325 sqm,"Al Faisaliyah, Ad Dammam, Eastern"
"630,000 SAR",Apartment,6,4,158 sqm,"Al Sawari, Jeddah, Makkah Al Mukarramah"
"420,000 SAR",Apartment,4,3,206 sqm,"Al Tadamun, Khamis Mushayt, Asir"
"860,000 SAR",Apartment,6,4,203 sqm,"Al Faisaliyah, Jeddah, Makkah Al Mukarramah"
"1,050,000 SAR",Apartment,4,4,156 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"1,200,000 SAR",Villa,7+,6,300 sqm,"Ar Rahmanyah, Jeddah, Makkah Al Mukarramah"
"1,050,000 SAR",Villa,7+,7,402 sqm,"الواسط, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"690,000 SAR",Apartment,5,3,186 sqm,"Shuran, Madinah, Al Madinah Al Munawwarah"
"950,000 SAR",Full Floor,5,3,156 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"2,500,000 SAR",Villa,7+,7,768 sqm,"Ar Rawabi, Madinah, Al Madinah Al Munawwarah"
"950,000 SAR",Full Floor,4,4,146 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"1,150,000 SAR",Villa,7,6,388 sqm,"الأخباب, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"855,000 SAR",Full Floor,6,3,166 sqm,"Al Nadwah, Riyadh, Ar Riyadh"
"530,000 SAR",Apartment,5,3,160 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"580,000 SAR",Full Floor,7,5,210 sqm,"Al Dhurfah, Khamis Mushayt, Asir"
"900,000 SAR",Full Floor,5,4,192 sqm,"Tuwaiq, Riyadh, Ar Riyadh"
"560,000 SAR",Apartment,6,4,214 sqm,"Al Dhurfah, Khamis Mushayt, Asir"
"520,000 SAR",Apartment,4,2,85 sqm,"Al Nadwah, Riyadh, Ar Riyadh"
"600,000 SAR",Full Floor,7,4,219 sqm,"Al Dhurfah, Khamis Mushayt, Asir"
"580,000 SAR",Full Floor,7,4,229 sqm,"Al Dhurfah, Khamis Mushayt, Asir"
"630,000 SAR",Full Floor,6,5,244 sqm,"Al Zuhur, Abha, Asir"
"800,000 SAR",Villa,7+,6,352 sqm,"الرحبة, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"1,550,000 SAR",Villa,7+,7,435 sqm,"Ash Shulah, Ad Dammam, Eastern"
"580,000 SAR",Full Floor,7,5,210 sqm,"Al Hadari, Khamis Mushayt, Asir"
"650,000 SAR",Apartment,5,3,163 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"1,600,000 SAR",Villa,7+,7,492 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"580,000 SAR",Apartment,7,4,199 sqm,"Ar Rawabi, Abha, Asir"
"550,000 SAR",Full Floor,7+,4,221 sqm,"Al Sharaf, Khamis Mushayt, Asir"
"1,050,000 SAR",Villa,7+,6,462 sqm,"ابو عريش - ابو عريش, Jazan"
"1,050,000 SAR",Villa,7+,6,462 sqm,"ابو عريش - ابو عريش, Jazan"
"1,001,540 SAR",Apartment,4,3,1 sqm,"East Riyadh, Ar Riyadh"
"600,000 SAR",Apartment,5,3,193 sqm,"Makah Almukaramuh, Makkah Al Mukarramah"
"600,000 SAR",Apartment,5,3,193 sqm,"Makah Almukaramuh, Makkah Al Mukarramah"
"550,000 SAR",Apartment,6,4,247 sqm,"Ar Rawabi, Abha, Asir"
"925,000 SAR",Apartment,4,4,162 sqm,"Al Yarmuk, Riyadh, Ar Riyadh"
"700,000 SAR",Apartment,3,3,118 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"720,000 SAR",Full Floor,4,3,161 sqm,"Dirab, Riyadh, Ar Riyadh"
"900,000 SAR",Full Floor,5,5,200 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"660,000 SAR",Apartment,4,3,176 sqm,"الواسط, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"730,000 SAR",Full Floor,5,3,180 sqm,"Uqaz, Riyadh, Ar Riyadh"
"680,000 SAR",Apartment,5,4,243 sqm,"الواسط, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"650,000 SAR",Full Floor,5,3,125 sqm,"Al Bayan, Riyadh, Ar Riyadh"
"1,100,000 SAR",Apartment,6,4,192 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"850,000 SAR",Full Floor,6,4,220 sqm,"Tuwaiq, Riyadh, Ar Riyadh"
"900,000 SAR",Full Floor,7,3,167 sqm,"Al Nadwah, Riyadh, Ar Riyadh"
"1,650,000 SAR",Villa,5,5,356 sqm,"Al Bayan, Riyadh, Ar Riyadh"
"2,400,000 SAR",Whole Building,7+,7+,400 sqm,"Al Khalidiyah, Makah Almukaramuh, Makkah Al Mukarramah"
"830,000 SAR",Apartment,7,7,445 sqm,"Al Maealaa, Ahad Rifaydah, Asir"
"720,000 SAR",Full Floor,5,5,208 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"450,000 SAR",Apartment,4,3,96 sqm,"Umm Al Jud, Makah Almukaramuh, Makkah Al Mukarramah"
"1,650,000 SAR",Full Floor,6,4,230 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"450,000 SAR",Apartment,4,3,165 sqm,"Aleasiluh, Jazan"
"1,300,000 SAR",Villa,7,6,318 sqm,"As Sawari, Al Khubar, Eastern"
"1,500,000 SAR",Villa,6,5,319 sqm,"Al Yarmuk, Riyadh, Ar Riyadh"
"970,000 SAR",Apartment,7+,6,321 sqm,"Al Wahah, Ad Dammam, Eastern"
"760,000 SAR",Apartment,5,5,217 sqm,"As Sad, Madinah, Al Madinah Al Munawwarah"
"560,000 SAR",Apartment,4,5,145 sqm,"Governmental1, Jeddah, Makkah Al Mukarramah"
"540,000 SAR",Apartment,3,3,137 sqm,"Al Muhammadiyah, Makah Almukaramuh, Makkah Al Mukarramah"
"960,000 SAR",Apartment,7+,5,239 sqm,"Governmental1, Jeddah, Makkah Al Mukarramah"
"1,000,000 SAR",Villa,7+,6,379 sqm,"الرحبة, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"720,000 SAR",Villa,7,5,303 sqm,"السليمانية, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"650,000 SAR",Apartment,4,3,154 sqm,"Al Khuzama, Al Khubar, Eastern"
"550,000 SAR",Apartment,4,3,127 sqm,"Mansubi Al Taleem 1st, Al Ahsa, Eastern"
"870,000 SAR",Villa,7+,6,334 sqm,"Mansubi Al Taleem 1st, Al Ahsa, Eastern"
"560,000 SAR",Apartment,5,3,179 sqm,"An Nawwariyah, Makah Almukaramuh, Makkah Al Mukarramah"
"560,000 SAR",Apartment,5,4,171 sqm,"Governmental1, Jeddah, Makkah Al Mukarramah"
"510,000 SAR",Apartment,4,3,130 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"1,750,000 SAR",Villa,4,7,354 sqm,"Ash Sheraa, Jeddah, Makkah Al Mukarramah"
"615,000 SAR",Apartment,5,3,172 sqm,"Mraykh, Jeddah, Makkah Al Mukarramah"
"600,000 SAR",Apartment,6,4,217 sqm,"Mraykh, Jeddah, Makkah Al Mukarramah"
"10,000,000 SAR",Whole Building,5,5,750 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"1,800,000 SAR",Villa,7+,6,362 sqm,"Az Zomorod, Jeddah, Makkah Al Mukarramah"
"630,000 SAR",Apartment,4,4,157 sqm,"Ar Rayaan, Jeddah, Makkah Al Mukarramah"
"850,000 SAR",Apartment,5,5,213 sqm,"As Salhiyah, Jeddah, Makkah Al Mukarramah"
"615,000 SAR",Apartment,5,3,172 sqm,"Mraykh, Jeddah, Makkah Al Mukarramah"
"660,000 SAR",Full Floor,7,5,450 sqm,"ضاحية الإسكان, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"980,000 SAR",Full Floor,5,3,168 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"1,100,000 SAR",Full Floor,6,3,203 sqm,"An Nahdah, Riyadh, Ar Riyadh"
"510,000 SAR",Apartment,4,3,130 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"1,680,000 SAR",Villa,7,6,225 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"730,000 SAR",Full Floor,6,3,176 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"670,000 SAR",Apartment,4,3,131 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"900,000 SAR",Full Floor,6,4,168 sqm,"Tuwaiq, Riyadh, Ar Riyadh"
"1,450,000 SAR",Full Floor,5,4,130 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"1,070,000 SAR",Villa,7+,5,494 sqm,"Aleasiluh, Jazan"
"580,000 SAR",Apartment,5,4,167 sqm,"Ar Rehab 3, Jazan, Jazan"
"1,530,000 SAR",Villa,6,6,390 sqm,"Al Hazm, Bariduh, Al Qassim"
"590,000 SAR",Apartment,3,3,124 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"520,000 SAR",Apartment,4,4,139 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"570,000 SAR",Apartment,3,3,112 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"480,000 SAR",Apartment,4,3,135 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"590,000 SAR",Full Floor,7,4,202 sqm,"An Nuzhah 1, Ahad Rifaydah, Asir"
"690,000 SAR",Apartment,4,3,159 sqm,"Batha Quraysh, Makah Almukaramuh, Makkah Al Mukarramah"
"670,000 SAR",Apartment,4,3,159 sqm,"Batha Quraysh, Makah Almukaramuh, Makkah Al Mukarramah"
"1,150,000 SAR",Villa,7+,7+,390 sqm,"As Salam, Madinah, Al Madinah Al Munawwarah"
"950,000 SAR",Full Floor,6,5,246 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"770,000 SAR",Villa,7,5,265 sqm,"الرحاب, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"1,500,000 SAR",Villa,7+,5,465 sqm,"Sharqia, Abha, Asir"
"925,000 SAR",Villa,6,7,320 sqm,"Al Suways 1, Jazan, Jazan"
"560,000 SAR",Apartment,4,4,128 sqm,"Ar Rabwah, Jeddah, Makkah Al Mukarramah"
"780,000 SAR",Apartment,6,3,208 sqm,"أم العراد, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"590,000 SAR",Apartment,3,3,124 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"700,000 SAR",Apartment,6,4,243 sqm,"Al Badi, Abha, Asir"
"980,000 SAR",Apartment,4,5,242 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"680,000 SAR",Villa,7,5,343 sqm,"السليمانية, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"830,000 SAR",Apartment,5,5,182 sqm,"Al Manar, Jeddah, Makkah Al Mukarramah"
"1,250,000 SAR",Villa,7+,6,300 sqm,"Al Amanah, Ad Dammam, Eastern"
"560,000 SAR",Apartment,7,4,221 sqm,"Al Ghadir, Abha, Asir"
"1,030,000 SAR",Villa,7+,6,225 sqm,"Al Amwaj, Al Khubar, Eastern"
"580,000 SAR",Full Floor,6,4,226 sqm,"Al Dhurfah, Khamis Mushayt, Asir"
"620,000 SAR",Apartment,3,2,111 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"1,460,000 SAR",Apartment,6,3,198 sqm,"An Nahdah, Jeddah, Makkah Al Mukarramah"
"950,000 SAR",Villa,7,6,200 sqm,"Al Hazm, Al Qatif, Eastern"
"1,400,000 SAR",Full Floor,4,3,141 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"650,000 SAR",Apartment,5,4,280 sqm,"Dhahban Western, Khamis Mushayt, Asir"
"600,000 SAR",Full Floor,5,3,195 sqm,"Shuran, Madinah, Al Madinah Al Munawwarah"
"1,350,000 SAR",Villa,7+,7,300 sqm,"Ash Shamiya Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"580,000 SAR",Full Floor,6,4,226 sqm,"Al Dhurfah, Khamis Mushayt, Asir"
"740,000 SAR",Apartment,2,1,50 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"700,000 SAR",Apartment,4,4,129 sqm,"An Naim, Jeddah, Makkah Al Mukarramah"
"580,000 SAR",Apartment,5,5,211 sqm,"Shuran, Madinah, Al Madinah Al Munawwarah"
"1,350,000 SAR",Villa,7+,7+,300 sqm,"Ar Rahmanyah, Jeddah, Makkah Al Mukarramah"
"600,000 SAR",Apartment,6,3,195 sqm,"Al Zuhur, Abha, Asir"
"900,000 SAR",Villa,7+,6,342 sqm,"الصفاء, ابو عريش - ابو عريش, Jazan"
"630,000 SAR",Apartment,7+,6,344 sqm,"At Taawun, Khamis Mushayt, Asir"
"750,000 SAR",Apartment,4,3,137 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"550,000 SAR",Apartment,6,4,208 sqm,"Al Muhammadiyah 2, Jazan, Jazan"
"480,000 SAR",Apartment,4,3,121 sqm,"Al Manar, Jeddah, Makkah Al Mukarramah"
"630,000 SAR",Apartment,7,5,225 sqm,"Ash Shati, Jazan, Jazan"
"400,000 SAR",Apartment,4,3,164 sqm,"Al Muhammadiyah 1, Jazan, Jazan"
"750,000 SAR",Apartment,4,4,141 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"1,200,000 SAR",Villa,7+,7,286 sqm,"Nubala, Madinah, Al Madinah Al Munawwarah"
"820,000 SAR",Apartment,5,4,238 sqm,"Ad Duwaikhilah, Madinah, Al Madinah Al Munawwarah"
"1,000,000 SAR",Apartment,4,4,162 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"400,000 SAR",Apartment,4,3,132 sqm,"An Nur, Ad Dammam, Eastern"
"400,000 SAR",Apartment,4,3,132 sqm,"An Nur, Ad Dammam, Eastern"
"840,000 SAR",Villa,7,5,369 sqm,"الرحاب, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"470,000 SAR",Apartment,5,4,198 sqm,"Ar Rehab 3, Jazan, Jazan"
"690,000 SAR",Apartment,4,3,152 sqm,"Wadi Muzaynib, Madinah, Al Madinah Al Munawwarah"
"2,500,000 SAR",Villa,7+,7+,300 sqm,"Ash Sheraa, Jeddah, Makkah Al Mukarramah"
"2,500,000 SAR",Villa,7,7+,300 sqm,"Ash Sheraa, Jeddah, Makkah Al Mukarramah"
"650,000 SAR",Apartment,4,3,810 sqm,"Badr, Riyadh, Ar Riyadh"
"400,000 SAR",Apartment,4,3,148 sqm,"Al Muhammadiyah 2, Jazan, Jazan"
"410,000 SAR",Apartment,4,3,149 sqm,"Al Suways 1, Jazan, Jazan"
"650,000 SAR",Apartment,4,3,810 sqm,"Badr, Riyadh, Ar Riyadh"
"1,000,000 SAR",Apartment,4,4,162 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"1,380,000 SAR",Villa,7,7,300 sqm,"Ar Rahmanyah, Jeddah, Makkah Al Mukarramah"
"770,000 SAR",Apartment,4,4,140 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"1,150,000 SAR",Full Floor,5,4,315 sqm,"Al Wafa, Jeddah, Makkah Al Mukarramah"
"1,350,000 SAR",Villa,7,7,275 sqm,"Ar Rahmanyah, Jeddah, Makkah Al Mukarramah"
"1,380,000 SAR",Villa,7,7,300 sqm,"Ar Rahmanyah, Jeddah, Makkah Al Mukarramah"
"1,100,000 SAR",Apartment,4,3,153 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"1,100,000 SAR",Apartment,4,3,153 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"1,350,000 SAR",Villa,7,7,275 sqm,"Ar Rahmanyah, Jeddah, Makkah Al Mukarramah"
"1,100,000 SAR",Full Floor,5,4,148 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"2,300,000 SAR",Villa,7,7,368 sqm,"Al Muntazah, Ad Dammam, Eastern"
"380,000 SAR",Apartment,3,3,122 sqm,"Airport, Jazan, Jazan"
"1,200,000 SAR",Villa,7,7,345 sqm,"Al Jamiyin, Al Ahsa, Eastern"
"800,000 SAR",Villa,7+,6,222 sqm,"Taybah, Ad Dammam, Eastern"
"1,250,000 SAR",Villa,7+,5,298 sqm,"أم العراد, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"520,000 SAR",Apartment,5,4,192 sqm,"Ash Shifa, Khamis Mushayt, Asir"
"1,100,000 SAR",Villa,5,5,387 sqm,"Ash Shamiya Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"700,000 SAR",Apartment,3,3,117 sqm,"Ar Rawabi, Madinah, Al Madinah Al Munawwarah"
"1,000,000 SAR",Full Floor,5,2,312 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"850,000 SAR",Villa,6,6,302 sqm,"الحمراء, Al Jubail, Eastern"
"500,000 SAR",Apartment,5,3,176 sqm,"Al Iskan, Samith, Jazan"
"2,500,000 SAR",Villa,7+,7+,300 sqm,"Ash Sheraa, Jeddah, Makkah Al Mukarramah"
"700,000 SAR",Apartment,6,4,198 sqm,"الحمراء, Al Jubail, Eastern"
"480,000 SAR",Apartment,4,4,171 sqm,"Ar Rehab 1, Jazan, Jazan"
"640,000 SAR",Apartment,6,3,201 sqm,"Harat Al Bab Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"1,210,000 SAR",Villa,7,7+,468 sqm,"Ar Rehab, Bariduh, Al Qassim"
"520,000 SAR",Apartment,4,3,119 sqm,"Al Firdaws, Ad Dammam, Eastern"
"480,000 SAR",Apartment,4,4,171 sqm,"Ar Rehab 1, Jazan, Jazan"
"1,000,000 SAR",Full Floor,4,5,346 sqm,"Al Khadraa, Madinah, Al Madinah Al Munawwarah"
"690,000 SAR",Apartment,5,3,165 sqm,"Al Faiha, Jeddah, Makkah Al Mukarramah"
"480,000 SAR",Apartment,4,4,171 sqm,"Ar Rehab 1, Jazan, Jazan"
"500,000 SAR",Apartment,4,3,186 sqm,"Ar Rehab 1, Jazan, Jazan"
"750,000 SAR",Apartment,6,5,219 sqm,"Ar Rawabi, Madinah, Al Madinah Al Munawwarah"
"700,000 SAR",Apartment,4,2,141 sqm,"Harat Al Bab Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"650,000 SAR",Apartment,6,4,214 sqm,"Badr, Riyadh, Ar Riyadh"
"700,000 SAR",Apartment,4,3,149 sqm,"Harat Al Bab Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"900,000 SAR",Apartment,4,3,235 sqm,"An Nawwariyah, Makah Almukaramuh, Makkah Al Mukarramah"
"500,000 SAR",Apartment,4,3,123 sqm,"Umm Al Jud, Makah Almukaramuh, Makkah Al Mukarramah"
"690,000 SAR",Apartment,5,3,165 sqm,"Al Faiha, Jeddah, Makkah Al Mukarramah"
"7,500,000 SAR",Villa,7+,7+,750 sqm,"Al Mahdiyah, Riyadh, Ar Riyadh"
"630,000 SAR",Apartment,5,3,185 sqm,"King Fahd, Makah Almukaramuh, Makkah Al Mukarramah"
"750,000 SAR",Apartment,6,5,219 sqm,"Ar Rawabi, Madinah, Al Madinah Al Munawwarah"
"500,000 SAR",Apartment,5,3,170 sqm,"Al Iskan, Samith, Jazan"
"1,150,000 SAR",Villa,5,5,400 sqm,"An Nawwariyah, Makah Almukaramuh, Makkah Al Mukarramah"
"850,000 SAR",Apartment,5,4,195 sqm,"Al Manar, Jeddah, Makkah Al Mukarramah"
"1,070,000 SAR",Villa,7+,6,330 sqm,"Al Amwaj, Al Khubar, Eastern"
"700,000 SAR",Full Floor,7,4,216 sqm,"السلامة, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"600,000 SAR",Apartment,5,3,237 sqm,"Ar Rawabi, Madinah, Al Madinah Al Munawwarah"
"1,089,000 SAR",Villa,7+,7,313 sqm,"Ar Rimal, Bariduh, Al Qassim"
"1,070,000 SAR",Villa,7+,6,330 sqm,"Al Amwaj, Al Khubar, Eastern"
"750,000 SAR",Apartment,5,4,196 sqm,"Ash Shawqiyah, Makah Almukaramuh, Makkah Al Mukarramah"
"830,000 SAR",Apartment,7,4,348 sqm,"Al Qayshah, Ahad Rifaydah, Asir"
"850,000 SAR",Apartment,5,4,195 sqm,"Al Manar, Jeddah, Makkah Al Mukarramah"
"700,000 SAR",Apartment,5,3,235 sqm,"Ar Rawabi, Madinah, Al Madinah Al Munawwarah"
"450,000 SAR",Apartment,4,3,149 sqm,"Dahiyat Al Malik Fahd, Ad Dammam, Eastern"
"2,200,000 SAR",Villa,7,7,312 sqm,"As Saif, Ad Dammam, Eastern"
"915,000 SAR",Villa,7+,5,250 sqm,"Ar Rimal, Bariduh, Al Qassim"
"550,000 SAR",Apartment,5,3,208 sqm,"Aleasiluh, Jazan"
"890,000 SAR",Full Floor,4,3,312 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"1,230,000 SAR",Villa,7,7,285 sqm,"Shuran, Madinah, Al Madinah Al Munawwarah"
"590,000 SAR",Apartment,7,4,256 sqm,"Ash Shati, Jazan, Jazan"
"1,950,000 SAR",Villa,7+,7+,241 sqm,"Al Bawadi, Jeddah, Makkah Al Mukarramah"
"870,000 SAR",Villa,5,5,262 sqm,"مثملة, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"650,000 SAR",Apartment,4,3,163 sqm,"King Fahd, Makah Almukaramuh, Makkah Al Mukarramah"
"680,000 SAR",Apartment,6,5,208 sqm,"Badr, Ad Dammam, Eastern"
"480,000 SAR",Apartment,5,4,205 sqm,"العزيزية, Al Jubail, Eastern"
"1,210,000 SAR",Villa,7,7,468 sqm,"Ar Rehab, Bariduh, Al Qassim"
"1,200,000 SAR",Villa,7,6,436 sqm,"الواسط, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"730,000 SAR",Villa,5,4,263 sqm,"Al Khadraa, Madinah, Al Madinah Al Munawwarah"
"420,000 SAR",Apartment,4,3,194 sqm,"Al Tadamun, Khamis Mushayt, Asir"
"880,000 SAR",Full Floor,6,4,297 sqm,"Al Khadraa, Madinah, Al Madinah Al Munawwarah"
"1,500,000 SAR",Apartment,4,4,216 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"650,000 SAR",Full Floor,7,4,218 sqm,"Al Suways 1, Jazan, Jazan"
"650,000 SAR",Apartment,5,3,195 sqm,"Al Jawharah, Ad Dammam, Eastern"
"700,000 SAR",Apartment,4,3,156 sqm,"Shizat, Madinah, Al Madinah Al Munawwarah"
"680,000 SAR",Apartment,5,4,184 sqm,"Batha Quraysh, Makah Almukaramuh, Makkah Al Mukarramah"
"1,250,000 SAR",Villa,7,7,465 sqm,"Ash Shamiya Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"1,000,000 SAR",Villa,7+,6,460 sqm,"Al Muhammadiyah 3, Jazan, Jazan"
"650,000 SAR",Full Floor,7,4,218 sqm,"Al Suways 1, Jazan, Jazan"
"1,150,000 SAR",Villa,7,5,280 sqm,"النزهة, ابو عريش - ابو عريش, Jazan"
"750,000 SAR",Apartment,5,4,220 sqm,"Hittin, Samith, Jazan"
"1,250,000 SAR",Villa,7+,7+,342 sqm,"Badr, Riyadh, Ar Riyadh"
"400,000 SAR",Apartment,5,3,157 sqm,"Aleasiluh, Jazan"
"830,000 SAR",Apartment,6,5,219 sqm,"Shuran, Madinah, Al Madinah Al Munawwarah"
"580,000 SAR",Full Floor,6,4,223 sqm,"As Safa, Jazan, Jazan"
"1,150,000 SAR",Villa,6,5,427 sqm,"Al Suways 1, Jazan, Jazan"
"940,000 SAR",Apartment,3,3,162 sqm,"Al Yarmuk, East Riyadh, Ar Riyadh"
"1,000,000 SAR",Villa,6,5,312 sqm,"Ar Riyadh, Jeddah, Makkah Al Mukarramah"
"620,000 SAR",Full Floor,5,3,166 sqm,"Badr, Riyadh, Ar Riyadh"
"730,000 SAR",Apartment,5,3,172 sqm,"Shizat, Madinah, Al Madinah Al Munawwarah"
"2,000,000 SAR",Villa,5,6,270 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"690,000 SAR",Apartment,5,3,186 sqm,"Shuran, Madinah, Al Madinah Al Munawwarah"
"1,900,000 SAR",Villa,7+,7+,300 sqm,"Al Yaqoot, Jeddah, Makkah Al Mukarramah"
"1,150,000 SAR",Villa,6,5,427 sqm,"Ar Rehab 1, Jazan, Jazan"
"1,050,000 SAR",Apartment,4,4,156 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"1,350,000 SAR",Villa,7,7,465 sqm,"Al Zarqa, Bariduh, Al Qassim"
"1,100,000 SAR",Villa,7,7,400 sqm,"Ar Rehab 3, Jazan, Jazan"
"490,000 SAR",Apartment,6,3,199 sqm,"Ar Rehab 1, Jazan, Jazan"
"1,500,000 SAR",Apartment,4,4,216 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"800,000 SAR",Apartment,3,3,200 sqm,"Al Qadisiyah, East Riyadh, Ar Riyadh"
"650,000 SAR",Apartment,6,4,212 sqm,"Ar Rehab 3, Jazan, Jazan"
"420,000 SAR",Apartment,4,3,206 sqm,"Al Tadamun, Khamis Mushayt, Asir"
"550,000 SAR",Apartment,5,4,173 sqm,"Ar Rayaan, Jeddah, Makkah Al Mukarramah"
"780,000 SAR",Apartment,5,4,211 sqm,"النسيم, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"1,700,000 SAR",Villa,6,6,312 sqm,"Az Zomorod, Jeddah, Makkah Al Mukarramah"
"730,000 SAR",Apartment,5,3,172 sqm,"Shizat, Madinah, Al Madinah Al Munawwarah"
"500,000 SAR",Apartment,6,3,205 sqm,"Al Muhammadiyah 2, Jazan, Jazan"
"840,000 SAR",Villa,7+,6,276 sqm,"Al Basatin Al Sharqi, Bariduh, Al Qassim"
"810,000 SAR",Apartment,6,5,219 sqm,"Shuran, Madinah, Al Madinah Al Munawwarah"
"650,000 SAR",Apartment,5,3,191 sqm,"Al Jawharah, Ad Dammam, Eastern"
"1,100,000 SAR",Villa,6,6,362 sqm,"Taibah, Madinah, Al Madinah Al Munawwarah"
"700,000 SAR",Apartment,4,3,156 sqm,"Shizat, Madinah, Al Madinah Al Munawwarah"
"680,000 SAR",Apartment,5,4,184 sqm,"Batha Quraysh, Makah Almukaramuh, Makkah Al Mukarramah"
"1,100,000 SAR",Villa,7,7,400 sqm,"Ar Rehab 3, Jazan, Jazan"
"1,200,000 SAR",Villa,7+,6,300 sqm,"Ar Rahmanyah, Jeddah, Makkah Al Mukarramah"
"935,000 SAR",Apartment,4,3,131 sqm,"Al Bahar, Al Khubar, Eastern"
"790,000 SAR",Apartment,4,3,169 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"400,000 SAR",Apartment,5,2,157 sqm,"Aleasiluh, Jazan"
"530,000 SAR",Apartment,4,3,185 sqm,"Al Muhammadiyah 2, Jazan, Jazan"
"800,000 SAR",Apartment,3,3,187 sqm,"Ar Rimal, East Riyadh, Ar Riyadh"
"760,000 SAR",Apartment,7+,4,217 sqm,"Al Bawadi, Jeddah, Makkah Al Mukarramah"
